filename,global_quality_mean,global_quality_std,target_quality_mean,target_quality_std,background_quality_mean,background_quality_std
0000054.jpg,1.4444444444444444,1.0416176459053668,1.3888888888888888,0.6978023391872252,1.2777777777777777,0.5745131499601416
0000055.jpg,2.3333333333333335,0.90748521297303,2.1666666666666665,0.7071067811865475,2.2222222222222223,1.0602749674192766
0000056.jpg,3.2777777777777777,1.178511301977579,3.2777777777777777,0.9582800496696001,3.3333333333333335,1.0846522890932808
0000058.jpg,3.7777777777777777,1.3527990831890462,3.4444444444444446,1.3814835257889049,3.7777777777777777,1.2628425245572248
0000060.jpg,1.6666666666666667,1.0289915108550531,1.7777777777777777,1.2153699778283713,1.6111111111111112,0.9785276387866012
0000064.jpg,1.6666666666666667,0.6859943405700353,1.4444444444444444,0.9835244081556432,2.0,0.9701425001453319
0000069.jpg,2.7222222222222223,1.1785113019775793,2.4444444444444446,1.1991282236408358,2.888888888888889,0.9633818428657447
0000071.jpg,1.7222222222222223,0.8947924869885988,1.8333333333333333,1.0431851677040116,1.6111111111111112,0.6978023391872253
0000072.jpg,1.8333333333333333,0.9851843661437781,2.2777777777777777,1.1785113019775793,1.7777777777777777,0.9428090415820634
0000074.jpg,2.1666666666666665,1.0431851677040116,1.4444444444444444,1.0416176459053665,2.2222222222222223,1.3085940167422419
0000077.jpg,1.2777777777777777,0.751903901522118,1.4444444444444444,0.783823376129674,1.1666666666666667,0.3834824944236852
0000078.jpg,3.888888888888889,1.1826634392157036,3.9444444444444446,0.9983646759294874,4.166666666666667,1.0431851677040116
0000080.jpg,2.888888888888889,0.9633818428657449,2.4444444444444446,1.1991282236408356,2.7222222222222223,1.1785113019775793
0000082.jpg,2.7777777777777777,1.1659661762602749,1.8888888888888888,0.9002541398626663,2.888888888888889,1.1826634392157036
0000087.jpg,2.0555555555555554,0.8023657829651027,2.3333333333333335,1.0846522890932808,1.8888888888888888,0.9002541398626663
0000088.jpg,2.388888888888889,0.8498365855987975,1.8888888888888888,1.1318329168362204,2.1666666666666665,0.7859052479933757
0000090.jpg,2.0555555555555554,0.802365782965103,1.6666666666666667,1.0289915108550531,2.2777777777777777,1.2274102605536663
0000091.jpg,3.2777777777777777,1.3636264606493256,3.3333333333333335,1.028991510855053,3.3333333333333335,1.137592917989042
0000092.jpg,3.2777777777777777,1.2744343869089327,3.3333333333333335,1.2366938848016846,3.2222222222222223,1.1659661762602749
0000094.jpg,2.9444444444444446,1.1099667309387473,2.8333333333333335,0.9851843661437781,2.6666666666666665,0.9701425001453319
0000095.jpg,2.4444444444444446,0.9217771979249536,2.111111111111111,1.0226199851298272,2.2222222222222223,0.8782037520219095
0000096.jpg,2.4444444444444446,0.7838233761296739,1.8333333333333333,1.0981267472114393,2.4444444444444446,0.9217771979249535
0000098.jpg,2.111111111111111,0.9633818428657448,2.5555555555555554,0.9835244081556431,1.9444444444444444,0.8023657829651029
0000099.jpg,1.5555555555555556,0.783823376129674,2.611111111111111,1.0921586228732252,1.7777777777777777,1.0032626514091005
0000101.jpg,2.2222222222222223,0.9428090415820634,1.8333333333333333,1.2004900959975617,2.3333333333333335,1.084652289093281
0000102.jpg,2.611111111111111,1.1447521637192346,1.6111111111111112,0.9785276387866012,2.388888888888889,1.1447521637192346
0000103.jpg,3.3333333333333335,1.3719886811400706,3.2777777777777777,1.4061024795535124,3.5,1.2485285456935955
0000105.jpg,2.388888888888889,1.2432826042324119,2.111111111111111,1.0226199851298272,2.611111111111111,1.2897281468629185
0000107.jpg,1.9444444444444444,1.3491706481792793,1.5555555555555556,1.1991282236408358,2.1666666666666665,1.3826657968874305
0000108.jpg,3.0555555555555554,1.3920878193318216,3.6666666666666665,1.3284223283101428,3.3333333333333335,1.2833778958394957
0000109.jpg,3.0555555555555554,1.2589548523523144,2.7222222222222223,1.3636264606493254,3.3333333333333335,1.3719886811400708
0000111.jpg,2.7777777777777777,1.2153699778283713,3.4444444444444446,1.1991282236408358,2.9444444444444446,1.1617543641469048
0000112.jpg,2.0555555555555554,0.8726040960806521,2.388888888888889,0.9785276387866012,2.0,0.8401680504168059
0000113.jpg,2.388888888888889,1.3779306261410682,2.5,1.4245742398014511,2.7222222222222223,1.274434386908933
0000114.jpg,2.8333333333333335,1.2485285456935955,3.0,1.2366938848016846,2.7222222222222223,1.1785113019775793
0000115.jpg,2.0,0.9701425001453319,1.7222222222222223,0.9582800496696001,1.7777777777777777,0.9428090415820634
0000118.jpg,2.888888888888889,1.2313975269103987,2.6666666666666665,1.137592917989042,3.0,1.0846522890932808
0000120.jpg,1.9444444444444444,0.8726040960806521,1.8888888888888888,1.078609610939221,1.7222222222222223,0.8947924869885988
0000121.jpg,2.2777777777777777,1.0178151661369075,2.5555555555555554,1.0416176459053665,2.2222222222222223,1.114374293206496
0000123.jpg,2.888888888888889,1.2313975269103987,2.6666666666666665,1.1881770515720091,3.0,1.0289915108550531
0000125.jpg,2.9444444444444446,1.055641551364534,3.0555555555555554,1.1099667309387473,2.8333333333333335,1.0431851677040118
0000126.jpg,2.611111111111111,0.9785276387866011,3.1666666666666665,0.7859052479933757,2.888888888888889,1.1318329168362207
0000127.jpg,3.2222222222222223,1.0032626514091005,3.1666666666666665,1.200490095997562,3.0,1.0846522890932808
0000128.jpg,2.611111111111111,0.7775443160352294,2.611111111111111,1.1447521637192346,2.3333333333333335,0.9701425001453318
0000129.jpg,3.6666666666666665,1.2366938848016846,3.8333333333333335,0.985184366143778,3.388888888888889,1.3779306261410684
0000130.jpg,1.2777777777777777,0.751903901522118,1.1666666666666667,0.5144957554275265,1.5,1.2485285456935955
0000137.jpg,3.3333333333333335,0.9074852129730301,2.7777777777777777,1.0032626514091005,3.111111111111111,1.1318329168362204
0000138.jpg,2.888888888888889,1.323493100445977,3.5555555555555554,1.3814835257889049,2.388888888888889,1.3779306261410682
0000140.jpg,2.5555555555555554,1.1490262999202834,2.2777777777777777,0.8947924869885988,2.6666666666666665,1.1881770515720091
0000141.jpg,3.5555555555555554,1.0416176459053668,3.2777777777777777,1.319784098009776,3.4444444444444446,1.247219128924647
0000142.jpg,3.7777777777777777,1.0032626514091005,3.888888888888889,1.1318329168362204,3.8333333333333335,1.0431851677040116
0000143.jpg,1.3333333333333333,0.5940885257860047,1.2222222222222223,0.4277926319464985,1.6111111111111112,1.1950332945836273
0000146.jpg,2.0,0.9074852129730301,1.7777777777777777,0.8782037520219095,2.0555555555555554,1.2113299556429324
0000147.jpg,1.5,0.8574929257125442,1.8333333333333333,1.2004900959975617,1.7222222222222223,1.227410260553666
0000150.jpg,2.111111111111111,1.0226199851298272,1.8888888888888888,0.9633818428657449,2.0555555555555554,1.161754364146905
0000152.jpg,4.055555555555555,1.2113299556429322,3.8333333333333335,1.2947859237091257,4.055555555555555,1.2113299556429322
0000153.jpg,2.9444444444444446,0.9375953110592338,1.9444444444444444,1.1617543641469046,2.7777777777777777,1.1659661762602749
0000156.jpg,3.4444444444444446,0.9835244081556433,3.2222222222222223,1.114374293206496,3.0555555555555554,1.1099667309387475
0000157.jpg,2.2222222222222223,1.0032626514091005,2.0555555555555554,1.1617543641469048,2.4444444444444446,1.1991282236408358
0000160.jpg,1.8888888888888888,0.8323523637957304,2.0,0.9074852129730301,1.8888888888888888,1.0786096109392211
0000161.jpg,1.7777777777777777,0.8782037520219095,1.6666666666666667,1.0289915108550531,1.8888888888888888,1.0786096109392211
0000162.jpg,2.0,0.7669649888473704,2.0555555555555554,1.1617543641469048,2.2222222222222223,1.1143742932064957
0000164.jpg,3.0,1.1375929179890423,3.111111111111111,1.2313975269103985,2.7222222222222223,1.4473324572571657
0000167.jpg,4.166666666666667,1.0431851677040116,3.611111111111111,1.1447521637192346,4.222222222222222,1.0602749674192764
0000168.jpg,4.277777777777778,1.0178151661369075,3.2777777777777777,1.4874200148759578,4.388888888888889,1.0369008625190794
0000171.jpg,3.6666666666666665,1.1881770515720091,3.0555555555555554,1.3920878193318216,3.4444444444444446,1.3814835257889047
0000172.jpg,2.7777777777777777,1.3527990831890464,3.1666666666666665,1.2485285456935957,2.5555555555555554,1.247219128924647
0000174.jpg,3.2222222222222223,1.3527990831890464,2.7222222222222223,1.127493605332358,3.388888888888889,1.0369008625190792
0000176.jpg,2.111111111111111,0.9002541398626663,2.0,0.9074852129730301,2.2222222222222223,1.114374293206496
0000178.jpg,3.4444444444444446,0.9835244081556431,2.7222222222222223,1.2744343869089332,3.2777777777777777,1.3636264606493256
0000179.jpg,3.388888888888889,1.1447521637192346,3.2222222222222223,1.262842524557225,3.0,1.3719886811400706
0000180.jpg,4.611111111111111,0.8498365855987975,4.666666666666667,0.6859943405700353,4.333333333333333,1.455213750217998
0000182.jpg,3.5,1.200490095997562,3.4444444444444446,1.0416176459053668,3.611111111111111,1.0921586228732252
0000183.jpg,2.7222222222222223,1.487420014875958,2.5,1.3394467690277296,2.4444444444444446,1.5038078030442363
0000190.jpg,3.111111111111111,1.0226199851298272,2.888888888888889,1.1318329168362207,3.111111111111111,1.1318329168362204
0000193.jpg,3.388888888888889,1.2432826042324119,2.9444444444444446,1.1099667309387475,3.4444444444444446,1.1991282236408356
0000194.jpg,4.055555555555555,1.1617543641469046,4.055555555555555,0.9983646759294875,4.222222222222222,1.1659661762602747
0000196.jpg,3.388888888888889,1.1950332945836273,3.0,0.970142500145332,3.3333333333333335,1.1881770515720091
0000199.jpg,3.0555555555555554,1.3048426644944469,2.4444444444444446,1.1490262999202832,3.388888888888889,1.2432826042324117
0000200.jpg,4.166666666666667,0.9235481451827989,3.6666666666666665,1.0846522890932808,4.166666666666667,0.9851843661437779
0000201.jpg,4.111111111111111,0.9002541398626663,3.7777777777777777,1.0602749674192764,4.166666666666667,0.9851843661437779
0000202.jpg,3.2777777777777777,0.7519039015221182,3.0555555555555554,1.1617543641469048,2.888888888888889,1.1826634392157036
0000203.jpg,1.3888888888888888,0.7775443160352294,1.2777777777777777,0.751903901522118,1.5,1.1504474832710558
0000204.jpg,4.166666666666667,0.9235481451827989,3.7777777777777777,1.2153699778283713,4.055555555555555,1.055641551364534
0000206.jpg,2.111111111111111,0.9633818428657448,1.7222222222222223,1.0740552924509195,2.1666666666666665,1.0431851677040116
0000207.jpg,3.2222222222222223,1.114374293206496,3.0555555555555554,1.4337208778404378,3.2222222222222223,1.2628425245572248
0000208.jpg,4.611111111111111,0.8498365855987975,4.555555555555555,0.6156987634551991,4.666666666666667,0.6859943405700353
0000210.jpg,3.5,0.9851843661437778,3.6666666666666665,0.9701425001453319,3.111111111111111,1.0226199851298272
0000211.jpg,4.111111111111111,0.9002541398626663,3.888888888888889,1.1318329168362204,4.111111111111111,0.9633818428657448
0000212.jpg,3.5555555555555554,0.9835244081556432,2.7777777777777777,1.2153699778283713,3.5555555555555554,1.0966377611066325
0000215.jpg,2.9444444444444446,1.1099667309387473,2.111111111111111,1.2313975269103985,3.1666666666666665,1.2485285456935955
0000216.jpg,3.388888888888889,1.0369008625190794,3.1666666666666665,1.200490095997562,3.2222222222222223,1.114374293206496
0000221.jpg,4.222222222222222,0.8782037520219095,3.388888888888889,1.0921586228732252,4.055555555555555,0.9983646759294875
0000226.jpg,3.2222222222222223,0.8782037520219095,2.388888888888889,1.1950332945836273,2.9444444444444446,1.0556415513645343
0000228.jpg,3.4444444444444446,1.1490262999202832,2.6666666666666665,1.1881770515720091,3.0,1.328422328310143
0000229.jpg,2.7222222222222223,1.1785113019775795,2.5,1.2947859237091257,2.7222222222222223,1.3197840980097757
0000231.jpg,3.0,1.1881770515720094,3.2777777777777777,1.0178151661369075,2.7222222222222223,1.227410260553666
0000232.jpg,2.5,0.923548145182799,2.388888888888889,1.0369008625190792,2.388888888888889,1.1447521637192346
0000233.jpg,3.0,1.137592917989042,3.1666666666666665,1.1504474832710556,2.8333333333333335,1.1504474832710558
0000234.jpg,2.5555555555555554,1.0966377611066322,2.3333333333333335,1.1881770515720091,2.5,1.200490095997562
0000235.jpg,3.0,1.1881770515720094,2.1666666666666665,1.3394467690277294,2.8333333333333335,1.2485285456935955
0000236.jpg,3.1666666666666665,1.1504474832710556,2.888888888888889,1.2313975269103987,3.2777777777777777,1.1785113019775793
0000237.jpg,2.7777777777777777,1.0032626514091008,1.7222222222222223,1.127493605332358,2.9444444444444446,1.055641551364534
0000239.jpg,3.2222222222222223,0.9428090415820634,2.3333333333333335,1.1881770515720091,3.2222222222222223,1.262842524557225
0000241.jpg,3.2222222222222223,1.1659661762602749,2.888888888888889,1.1826634392157036,3.0555555555555554,1.2589548523523144
0000242.jpg,3.4444444444444446,0.9217771979249534,2.6666666666666665,1.1375929179890423,3.3333333333333335,1.1881770515720091
0000244.jpg,3.7777777777777777,0.9428090415820634,2.7222222222222223,1.0740552924509195,4.111111111111111,0.9633818428657451
0000245.jpg,4.166666666666667,0.8574929257125442,3.6666666666666665,1.1881770515720091,3.611111111111111,1.4608172124206968
0000246.jpg,3.5555555555555554,1.0416176459053668,3.5,0.8574929257125442,3.5555555555555554,0.983524408155643
0000249.jpg,3.388888888888889,1.1950332945836273,3.6666666666666665,0.9701425001453319,3.111111111111111,1.4507153971054048
0000250.jpg,1.1666666666666667,0.5144957554275265,1.3888888888888888,0.8498365855987975,1.3888888888888888,1.0369008625190792
0000253.jpg,1.4444444444444444,1.0416176459053668,1.1666666666666667,0.5144957554275265,1.5555555555555556,1.1991282236408358
0000256.jpg,2.9444444444444446,0.9375953110592339,2.2777777777777777,1.1785113019775793,2.888888888888889,1.1318329168362207
0000257.jpg,4.111111111111111,0.8323523637957303,3.7777777777777777,0.9428090415820634,3.7777777777777777,1.3527990831890462
0000258.jpg,3.5555555555555554,1.1490262999202832,2.7777777777777777,1.2153699778283713,3.2222222222222223,1.262842524557225
0000260.jpg,2.8333333333333335,0.985184366143778,2.4444444444444446,0.9217771979249535,2.7222222222222223,1.227410260553666
0000261.jpg,3.0,0.970142500145332,2.888888888888889,1.078609610939221,2.9444444444444446,1.1617543641469048
0000265.jpg,3.111111111111111,1.0226199851298272,2.5,0.9235481451827988,3.1666666666666665,1.0431851677040116
0000266.jpg,3.7777777777777777,1.262842524557225,3.5555555555555554,1.464168996281919,3.6666666666666665,1.533929977694741
0000267.jpg,3.2777777777777777,0.9582800496696001,2.6666666666666665,1.137592917989042,3.0555555555555554,1.304842664494447
0000268.jpg,3.388888888888889,1.0921586228732252,2.7222222222222223,1.1785113019775795,3.0,1.328422328310143
0000270.jpg,2.9444444444444446,0.9983646759294875,3.0555555555555554,0.8726040960806521,3.0555555555555554,0.9375953110592338
0000272.jpg,3.0,0.9701425001453319,2.2777777777777777,1.0740552924509192,3.0,1.137592917989042
0000277.jpg,3.0,1.2366938848016846,2.1666666666666665,1.2947859237091257,3.0555555555555554,1.3920878193318216
0000278.jpg,4.333333333333333,1.084652289093281,3.611111111111111,1.0369008625190792,4.555555555555555,0.7047921864945659
0000280.jpg,3.0555555555555554,1.055641551364534,3.0,1.2366938848016846,3.0,1.2833778958394957
0000282.jpg,3.5,0.8574929257125442,2.5,1.200490095997562,2.9444444444444446,1.3048426644944469
0000283.jpg,2.111111111111111,1.022619985129827,1.8333333333333333,0.985184366143778,2.2777777777777777,1.1785113019775793
0000284.jpg,3.0,1.137592917989042,2.5,1.0981267472114393,3.1666666666666665,1.0981267472114393
0000287.jpg,3.7777777777777777,1.114374293206496,3.1666666666666665,1.2485285456935955,3.4444444444444446,1.3382263161373766
0000292.jpg,4.0,1.4142135623730947,3.1666666666666665,1.200490095997562,3.7222222222222223,1.4061024795535124
0000293.jpg,2.7222222222222223,1.227410260553666,2.5,1.0981267472114395,2.7777777777777777,1.3085940167422419
0000295.jpg,4.388888888888889,0.9164438231805327,3.111111111111111,1.1826634392157036,4.111111111111111,1.4507153971054052
0000297.jpg,3.7222222222222223,1.274434386908933,3.5,1.1504474832710556,3.2222222222222223,1.3527990831890462
0000299.jpg,4.166666666666667,0.8574929257125442,2.5,1.465284553774253,3.9444444444444446,1.3048426644944466
0000300.jpg,4.222222222222222,1.2153699778283713,4.055555555555555,0.9375953110592338,4.222222222222222,1.3527990831890462
0000302.jpg,4.388888888888889,0.9164438231805326,4.277777777777778,1.0740552924509195,4.222222222222222,1.2153699778283713
0000303.jpg,2.9444444444444446,1.1617543641469046,3.0,1.0846522890932808,2.8333333333333335,1.2485285456935955
0000304.jpg,2.6666666666666665,1.028991510855053,3.388888888888889,1.0369008625190792,2.888888888888889,1.0226199851298272
0000305.jpg,3.9444444444444446,1.2589548523523142,4.055555555555555,1.055641551364534,4.0,1.1375929179890418
0000306.jpg,3.0555555555555554,1.2589548523523144,2.8333333333333335,1.3394467690277294,2.888888888888889,1.3234931004459767
0000307.jpg,3.0555555555555554,0.9375953110592337,2.7777777777777777,1.114374293206496,3.0,1.0846522890932808
0000308.jpg,4.222222222222222,1.0032626514091005,3.2222222222222223,1.3085940167422419,3.9444444444444446,1.4337208778404378
0000310.jpg,4.222222222222222,0.9428090415820632,2.388888888888889,1.0369008625190792,3.9444444444444446,1.4337208778404378
0000312.jpg,3.388888888888889,0.9164438231805327,2.611111111111111,1.0369008625190792,2.9444444444444446,1.3920878193318216
0000313.jpg,3.5555555555555554,1.0416176459053668,3.1666666666666665,1.1504474832710556,3.3333333333333335,1.3284223283101428
0000314.jpg,4.277777777777778,1.0178151661369075,2.3333333333333335,1.495090003192804,3.7222222222222223,1.487420014875958
0000315.jpg,3.9444444444444446,0.9375953110592335,3.1666666666666665,1.0981267472114393,3.611111111111111,1.3779306261410682
0000316.jpg,4.388888888888889,0.9164438231805327,3.7777777777777777,1.0602749674192766,4.0,1.3284223283101428
0000318.jpg,3.3333333333333335,0.7669649888473702,3.2222222222222223,1.0032626514091005,3.0555555555555554,1.2113299556429324
0000319.jpg,1.6111111111111112,1.0921586228732252,1.3888888888888888,0.6076849889141857,1.8888888888888888,1.4095843729891313
0000320.jpg,4.166666666666667,0.8574929257125442,2.8333333333333335,1.2947859237091257,3.611111111111111,1.419978827053786
0000323.jpg,3.7777777777777777,1.0032626514091005,3.9444444444444446,1.0556415513645343,3.5,1.2485285456935955
0000324.jpg,4.055555555555555,0.9983646759294875,3.8333333333333335,0.923548145182799,4.0,0.90748521297303
0000327.jpg,3.9444444444444446,1.055641551364534,2.5555555555555554,1.4234267774809046,3.7777777777777777,1.516790557318723
0000328.jpg,3.7777777777777777,1.0032626514091005,3.1666666666666665,1.2485285456935955,3.3333333333333335,1.3284223283101426
0000329.jpg,3.111111111111111,0.8323523637957303,2.888888888888889,0.9002541398626663,3.0,1.1375929179890423
0000330.jpg,3.7222222222222223,0.7519039015221181,2.9444444444444446,1.3491706481792793,3.6666666666666665,1.0846522890932808
0000331.jpg,3.3333333333333335,1.3284223283101428,3.4444444444444446,1.1490262999202834,3.4444444444444446,1.1991282236408358
0000332.jpg,3.7777777777777777,0.9428090415820635,3.7777777777777777,1.0602749674192764,3.5555555555555554,1.247219128924647
0000333.jpg,4.222222222222222,0.8084520834544433,2.6666666666666665,1.2366938848016846,4.111111111111111,1.278274981412284
0000336.jpg,3.3333333333333335,1.1881770515720091,3.111111111111111,1.2313975269103985,3.3333333333333335,0.970142500145332
0000337.jpg,3.2777777777777777,1.0178151661369075,2.8333333333333335,1.200490095997562,3.2222222222222223,1.1659661762602749
0000338.jpg,4.111111111111111,0.9002541398626663,2.5555555555555554,1.5424282697487952,3.7777777777777777,1.1659661762602749
0000340.jpg,2.7777777777777777,1.516790557318723,2.111111111111111,1.5296631266542813,2.8333333333333335,1.5048939771136507
0000341.jpg,4.0,1.0846522890932808,3.0555555555555554,1.3491706481792793,4.111111111111111,0.9633818428657448
0000342.jpg,1.9444444444444444,0.9375953110592339,1.6666666666666667,0.9701425001453318,1.8888888888888888,1.2782749814122838
0000345.jpg,3.8333333333333335,1.5048939771136507,4.166666666666667,1.0431851677040116,3.888888888888889,1.604731565930206
0000346.jpg,4.5,0.8574929257125442,4.277777777777778,1.127493605332358,4.166666666666667,1.4245742398014511
0000347.jpg,4.277777777777778,0.8947924869885988,3.2222222222222223,1.3956046783744507,3.611111111111111,1.4199788270537859
0000349.jpg,4.055555555555555,0.9375953110592338,2.6666666666666665,1.2366938848016846,3.611111111111111,1.3779306261410682
0000352.jpg,4.0,1.0289915108550531,3.8333333333333335,0.985184366143778,3.888888888888889,1.131832916836221
0000354.jpg,4.222222222222222,1.2153699778283713,3.611111111111111,0.9785276387866013,4.166666666666667,1.1504474832710552
0000356.jpg,4.277777777777778,1.0740552924509195,3.2222222222222223,1.3085940167422419,3.6666666666666665,1.7822655773580136
0000358.jpg,4.333333333333333,0.970142500145332,4.222222222222222,0.8782037520219094,3.9444444444444446,1.4337208778404376
0000361.jpg,4.222222222222222,1.165966176260275,3.9444444444444446,0.8726040960806521,3.7222222222222223,1.4061024795535124
0000362.jpg,4.333333333333333,0.9074852129730302,3.888888888888889,0.9633818428657449,4.055555555555555,1.2589548523523144
0000363.jpg,4.333333333333333,0.9701425001453319,4.111111111111111,0.9633818428657449,3.611111111111111,1.5392469086379983
0000364.jpg,2.9444444444444446,1.2113299556429322,2.9444444444444446,1.2589548523523144,2.9444444444444446,1.3491706481792791
0000365.jpg,3.9444444444444446,1.1617543641469048,2.9444444444444446,1.1099667309387473,3.8333333333333335,1.0431851677040116
0000367.jpg,3.8333333333333335,1.0431851677040116,2.9444444444444446,1.0556415513645343,3.6666666666666665,1.028991510855053
0000369.jpg,3.5555555555555554,1.0966377611066325,2.7222222222222223,1.0740552924509195,3.6666666666666665,1.1375929179890423
0000372.jpg,4.055555555555555,1.3491706481792793,4.0,0.9701425001453319,3.888888888888889,1.3672165321380638
0000374.jpg,2.888888888888889,1.1826634392157036,2.7222222222222223,1.227410260553666,2.8333333333333335,1.2485285456935955
0000376.jpg,4.222222222222222,1.0032626514091005,4.055555555555555,0.9375953110592339,4.055555555555555,1.3920878193318216
0000377.jpg,2.8333333333333335,1.4245742398014511,2.9444444444444446,1.2589548523523144,3.111111111111111,1.5676467522593478
0000379.jpg,4.277777777777778,0.8947924869885988,4.166666666666667,0.985184366143778,3.888888888888889,1.4507153971054048
0000380.jpg,4.111111111111111,1.0226199851298272,3.8333333333333335,1.2485285456935953,3.7777777777777777,1.4371358589653878
0000382.jpg,4.055555555555555,1.1617543641469046,4.277777777777778,0.6691131580686883,4.277777777777778,1.0178151661369075
0000385.jpg,3.6666666666666665,1.0289915108550531,3.0555555555555554,1.2113299556429322,3.5,1.0431851677040116
0000386.jpg,3.611111111111111,1.0369008625190792,3.111111111111111,1.1318329168362207,3.611111111111111,1.0369008625190792
0000388.jpg,3.4444444444444446,1.1991282236408356,2.888888888888889,1.3234931004459767,3.5,1.0431851677040116
0000390.jpg,4.222222222222222,1.1659661762602749,4.111111111111111,1.1318329168362204,4.111111111111111,1.1826634392157036
0000392.jpg,2.9444444444444446,1.4741786236338814,2.9444444444444446,1.2589548523523144,3.0555555555555554,1.3920878193318216
0000394.jpg,3.7222222222222223,1.0740552924509192,3.3333333333333335,1.3719886811400706,3.6666666666666665,1.2833778958394957
0000395.jpg,4.111111111111111,0.9002541398626663,3.6666666666666665,1.1375929179890423,3.9444444444444446,0.9375953110592338
0000396.jpg,3.9444444444444446,1.5519332240873456,4.166666666666667,1.1504474832710554,4.277777777777778,1.0178151661369073
0000397.jpg,4.111111111111111,1.0226199851298272,2.3333333333333335,1.2366938848016846,4.111111111111111,1.1318329168362204
0000399.jpg,4.055555555555555,1.2113299556429322,3.611111111111111,1.2432826042324119,4.277777777777778,1.0178151661369075
0000402.jpg,4.166666666666667,1.0431851677040116,3.7222222222222223,1.227410260553666,4.0,1.0846522890932808
0000403.jpg,3.9444444444444446,0.9375953110592338,2.4444444444444446,1.1991282236408356,3.7777777777777777,1.3085940167422416
0000404.jpg,4.111111111111111,1.1826634392157036,3.888888888888889,0.9633818428657449,4.222222222222222,0.8782037520219095
0000407.jpg,3.888888888888889,1.1826634392157036,2.7777777777777777,1.262842524557225,3.888888888888889,0.9633818428657448
0000409.jpg,3.9444444444444446,0.9375953110592338,3.2777777777777777,0.9582800496696001,3.7222222222222223,1.127493605332358
0000411.jpg,4.055555555555555,1.1099667309387475,3.8333333333333335,1.1504474832710556,4.0,1.1881770515720091
